epoch,train_loss,validation_OA,validation_AA,validation_Kappa,validation_Macro-F1
1,2.7680196404368984,0.13430629964899315,0.12073206611073793,0.07095843692667014,0.07733790556659628
2,2.5710374808540544,0.3918344725660447,0.18483641586601915,0.2596917971409829,0.13246512454586706
3,2.356729521191041,0.3938666174025494,0.18612802467240455,0.2645442564970447,0.1310130642460309
4,2.1055479483170942,0.43931276556438204,0.22815843048511852,0.3311518473283599,0.17298758804289305
5,1.8488973774737283,0.45889525217070015,0.24614532225989377,0.35881443080710507,0.1798887909063513
6,1.6210739229312228,0.5544060594864216,0.34831418672688474,0.4809257191156282,0.29108599146469094
7,1.4327728098089045,0.5739885460927397,0.3722365940657367,0.5064889869959318,0.30711951618436806
8,1.2808765892795695,0.5898762239054129,0.40175546004663637,0.5261206694517704,0.3474687895385609
9,1.1597155242695776,0.6083502678736376,0.429786715032898,0.5487952812462598,0.3746874327052021
10,1.0608990195937626,0.6096434509514133,0.4272552156870634,0.551123835872813,0.36958318849189764
11,0.9836255980260444,0.6260853500831332,0.45662890992736316,0.5705550820055882,0.40418013631590993
12,0.9220347643250989,0.6443746536116756,0.49280800077026915,0.5921705784341962,0.4564330671039095
13,0.8730663556305461,0.6421577683354887,0.48776648051759336,0.5901540077772767,0.45295384042823505
14,0.8313056485615918,0.6565675226307038,0.5204687012935264,0.6071695270797943,0.49570354981301396
15,0.7964513695689368,0.6685756512100499,0.5422785944464531,0.6213031425813115,0.5247094696457704
