dataset,model,shot,seed,epoch,residual_scale,residual_warmup_factor,train_loss,train_ce_loss,train_supcon_loss,train_gate_confidence_penalty,train_accuracy,val_loss,val_OA,val_AA,val_Kappa,val_Macro-F1,val_Weighted-F1
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,1,1.0,1.0,2.3904964764912924,2.263055117925008,0.60787676109208,0.11731900208526187,0.24444444444444444,2.0828889078564115,0.2777777777777778,0.2777777777777778,0.1875,0.2304056437389771,0.23040564373897704
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,2,1.0,1.0,1.9720678038067287,1.831235212749905,0.674031776189804,0.12052432182762358,0.4,1.7325359450446234,0.3888888888888889,0.38888888888888895,0.3124999999999999,0.3167242944119212,0.3167242944119212
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,3,1.0,1.0,1.585579925113254,1.4613267845577664,0.5886221773094601,0.1305736068222258,0.5777777777777777,1.4368292331695556,0.6111111111111112,0.6111111111111112,0.5625,0.5567590775570402,0.5567590775570402
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,4,1.0,1.0,1.2836203919516669,1.1452896700965034,0.6533006734318203,0.15341137084696027,0.8444444444444444,1.1898735364278157,0.8111111111111111,0.8111111111111112,0.7875,0.8035315561631351,0.803531556163135
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,5,1.0,1.0,1.0135367062356737,0.8803134454621209,0.6199558304415809,0.1846420258283615,1.0,0.987969528304206,0.8444444444444444,0.8444444444444444,0.825,0.8429697982329561,0.842969798232956
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,6,1.0,1.0,0.809482048617469,0.6711964739693536,0.6374597460031509,0.21587242782115937,1.0,0.8295086516274346,0.8666666666666667,0.8666666666666667,0.85,0.8660304951326624,0.8660304951326623
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,7,1.0,1.0,0.6236440512869094,0.5107989039685991,0.5026367985539966,0.2463556859228346,1.0,0.7045312576823765,0.8777777777777778,0.8777777777777778,0.8625,0.876612505714673,0.8766125057146729
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,8,1.0,1.0,0.5119281265470716,0.3869768394364251,0.5563806912965245,0.2735026346312629,1.0,0.6124932209650675,0.8888888888888888,0.8888888888888888,0.875,0.8876400746369786,0.8876400746369786
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,9,1.0,1.0,0.428487977054384,0.29957153300444284,0.5705241375499301,0.29623225927352903,1.0,0.5461380031373766,0.9222222222222223,0.9222222222222223,0.9125,0.9224711610676523,0.9224711610676521
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,10,1.0,1.0,0.3651681515905592,0.23449790610207452,0.5747993263933394,0.3142075022061666,1.0,0.4984290149476793,0.9222222222222223,0.9222222222222223,0.9125,0.9224711610676523,0.9224711610676521
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,11,1.0,1.0,0.3265193048450682,0.18910201225015852,0.6051698161496056,0.3276664992173513,1.0,0.4612848904397753,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,12,1.0,1.0,0.2942793495125241,0.15486251778072782,0.612964700990253,0.3364775929186079,1.0,0.4371578335762024,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,13,1.0,1.0,0.27325680123435125,0.12993172340922884,0.6311820414331224,0.3417732079823812,1.0,0.42166321807437473,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,14,1.0,1.0,0.25042200717661117,0.11139083206653595,0.6092244903246562,0.3437254382504357,1.0,0.4070743070708381,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,15,1.0,1.0,0.2181320114268197,0.09629060460461511,0.5231404374870989,0.34426637556817796,1.0,0.3966455221176147,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,16,1.0,1.0,0.2512143472830454,0.08496261090040207,0.7455840521388584,0.3426985541979472,1.0,0.3870499491691589,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,17,1.0,1.0,0.17990732027424705,0.07539238466156853,0.4378155456648933,0.3390364382002089,1.0,0.3795897894435459,0.9111111111111111,0.9111111111111112,0.9,0.9117302111962675,0.9117302111962675
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,18,1.0,1.0,0.21136770612663694,0.06757296174764633,0.6353402879503038,0.33453362120522395,1.0,0.3742196573151482,0.9,0.9000000000000001,0.8875000000000001,0.900999681167492,0.900999681167492
pavia_university,spectral_qnn_confguard_gated_supcon,10,4,19,1.0,1.0,0.18679100705517662,0.06137744436661403,0.544989487197664,0.3283133029937744,1.0,0.37247543533643085,0.9,0.9000000000000001,0.8875000000000001,0.900999681167492,0.900999681167492
