class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.06504065040650407,0.9696969696969697,0.1219047619047619,33
1,Corn-notill,0.14789915966386555,0.06227883934890304,0.08764940239043825,1413
2,Corn-mintill,0.0,0.0,0.0,815
3,Corn,1.0,0.02252252252252252,0.04405286343612335,222
4,Grass-pasture,0.5625,0.5384615384615384,0.5502183406113537,468
5,Grass-trees,0.917981072555205,0.406993006993007,0.563953488372093,715
6,Grass-pasture-mowed,0.14473684210526316,0.5789473684210527,0.23157894736842105,19
7,Hay-windrowed,0.0,0.0,0.0,463
8,Oats,0.0,0.0,0.0,12
9,Soybean-notill,0.20152921900600765,0.7711598746081505,0.31954968607923795,957
10,Soybean-mintill,0.42201834862385323,0.056557377049180325,0.09974701843151428,2440
11,Soybean-clean,0.15409413281753706,0.4134948096885813,0.22451855331141382,578
12,Wheat,0.9310344827586207,0.9947368421052631,0.9618320610687023,190
13,Woods,0.6038994356080041,0.9416,0.7358549546733354,1250
14,Buildings-Grass-Trees-Drives,0.15283842794759825,0.09433962264150944,0.11666666666666667,371
15,Stone-Steel-Towers,0.5098039215686274,1.0,0.6753246753246753,78
