class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.532258064516129,1.0,0.6947368421052632,33
1,Corn-notill,0.32486823191183517,0.47983014861995754,0.38742857142857146,1413
2,Corn-mintill,0.5602605863192183,0.42208588957055215,0.4814555633310007,815
3,Corn,0.3732876712328767,0.9819819819819819,0.5409429280397022,222
4,Grass-pasture,0.6832298136645962,0.7051282051282052,0.694006309148265,468
5,Grass-trees,0.899746192893401,0.9916083916083916,0.9434464404524284,715
6,Grass-pasture-mowed,0.1532258064516129,1.0,0.26573426573426573,19
7,Hay-windrowed,0.997737556561086,0.9524838012958964,0.974585635359116,463
8,Oats,0.1791044776119403,1.0,0.3037974683544304,12
9,Soybean-notill,0.5302325581395348,0.47648902821316613,0.5019262520638414,957
10,Soybean-mintill,0.7666666666666667,0.509016393442623,0.6118226600985222,2440
11,Soybean-clean,0.45555555555555555,0.2837370242214533,0.34968017057569295,578
12,Wheat,0.6050955414012739,1.0,0.753968253968254,190
13,Woods,0.9906651108518086,0.6792,0.8058851447555766,1250
14,Buildings-Grass-Trees-Drives,0.5637795275590551,0.9649595687331537,0.7117296222664016,371
15,Stone-Steel-Towers,0.6141732283464567,1.0,0.7609756097560976,78
