class_id,class_name,precision,recall,f1,support
0,Alfalfa,0.29,1.0,0.4496124031007752,29
1,Corn-notill,0.6529284164859002,0.6413352272727273,0.647079899677535,1408
2,Corn-mintill,0.7583120204603581,0.7320987654320987,0.7449748743718593,810
3,Corn,0.6413793103448275,0.8571428571428571,0.7337278106508875,217
4,Grass-pasture,0.8847926267281107,0.8293736501079914,0.8561872909698997,463
5,Grass-trees,0.9686609686609686,0.9577464788732394,0.9631728045325779,710
6,Grass-pasture-mowed,0.2112676056338028,1.0,0.3488372093023256,15
7,Hay-windrowed,0.9848484848484849,0.851528384279476,0.9133489461358314,458
8,Oats,0.23529411764705882,1.0,0.38095238095238093,8
9,Soybean-notill,0.6047745358090185,0.7184873949579832,0.656745079212674,952
10,Soybean-mintill,0.8765714285714286,0.6299794661190965,0.7330943847072879,2435
11,Soybean-clean,0.3939393939393939,0.5671902268760908,0.46494992846924177,573
12,Wheat,0.8894230769230769,1.0,0.9414758269720102,185
13,Woods,0.9766260162601627,0.7718875502008032,0.8622700762673845,1245
14,Buildings-Grass-Trees-Drives,0.5216763005780347,0.9863387978142076,0.6824196597353497,366
15,Stone-Steel-Towers,0.44242424242424244,1.0,0.6134453781512605,73
