class_id,class_name,precision,recall,f1,support,accuracy
0,Brocoli_green_weeds_1,0.9974924774322969,1.0,0.9987446648255084,1989,1.0
1,Brocoli_green_weeds_2,0.9997302400863232,1.0,0.9998651018481047,3706,1.0
2,Fallow,0.9928934010152284,1.0,0.9964340295466123,1956,1.0
3,Fallow_rough_plow,0.9072847682119205,0.9970887918486172,0.9500693481276006,1374,0.9970887918486172
4,Fallow_smooth,0.9984644913627639,0.9785553047404063,0.9884096522895687,2658,0.9785553047404063
5,Stubble,0.998226051697922,1.0,0.9991122384273938,3939,1.0
6,Celery,1.0,0.9983141331834785,0.999156355455568,3559,0.9983141331834785
7,Grapes_untrained,0.8172948632421615,0.8711225668829438,0.8433506862281117,11251,0.8711225668829438
8,Soil_vinyard_develop,0.9926151870284154,1.0,0.9962939091202062,6183,1.0
9,Corn_senesced_green_weeds,0.9763828464885022,0.9643953345610804,0.9703520691785052,3258,0.9643953345610804
10,Lettuce_romaine_4wk,0.9509981851179673,1.0,0.9748837209302326,1048,1.0
11,Lettuce_romaine_5wk,0.9806687565308255,0.9842684845306765,0.9824653232138184,1907,0.9842684845306765
12,Lettuce_romaine_6wk,0.9854304635761589,0.8303571428571429,0.9012719563900666,896,0.8303571428571429
13,Lettuce_romaine_7wk,0.8844856661045531,0.9990476190476191,0.9382826475849732,1050,0.9990476190476191
14,Vinyard_untrained,0.7872340425531915,0.6891556291390728,0.7349370999779298,7248,0.6891556291390728
15,Vinyard_vertical_trellis,1.0,0.9977616116396195,0.9988795518207283,1787,0.9977616116396195
